date,temp_mean,temp_min,temp_max,heating_degree_days,cooling_degree_days,has_holiday,holiday_name
2015-01-01,2.8,0.9,4.4,15.2,0.0,1,New Year's Day
2015-01-02,4.6,1.6,7.5,13.4,0.0,0,
2015-01-03,3.9,2.9,5.1,14.1,0.0,0,
2015-01-04,3.0,1.6,4.2,15.0,0.0,0,
2015-01-05,2.7,1.1,3.7,15.3,0.0,0,
2015-01-06,1.2,-0.5,3.0,16.8,0.0,0,
2015-01-07,2.1,-0.1,4.7,15.9,0.0,0,
2015-01-08,3.1,0.8,6.4,14.9,0.0,0,
2015-01-09,6.0,4.3,8.1,12.0,0.0,0,
2015-01-10,8.5,5.3,11.6,9.5,0.0,0,
2015-01-11,3.6,2.4,5.0,14.4,0.0,0,
2015-01-12,4.7,2.0,6.9,13.3,0.0,0,
2015-01-13,9.2,7.2,11.2,8.8,0.0,0,
2015-01-14,6.1,3.4,8.8,11.9,0.0,0,
2015-01-15,4.2,0.1,8.8,13.8,0.0,0,
2015-01-16,7.5,5.0,9.3,10.5,0.0,0,
2015-01-17,3.4,-1.3,5.3,14.6,0.0,0,
2015-01-18,-0.8,-2.9,3.0,18.8,0.0,0,
2015-01-19,-0.6,-3.6,2.9,18.6,0.0,0,
2015-01-20,0.7,-0.5,2.4,17.3,0.0,0,
2015-01-21,0.1,-1.3,1.4,17.9,0.0,0,
2015-01-22,-0.3,-1.3,0.9,18.3,0.0,0,
2015-01-23,0.1,-1.2,1.7,17.9,0.0,0,
2015-01-24,-0.7,-1.4,0.5,18.7,0.0,0,
2015-01-25,0.9,-1.5,3.4,17.1,0.0,0,
2015-01-26,1.7,0.2,4.3,16.3,0.0,0,
2015-01-27,2.8,1.2,4.5,15.2,0.0,0,
2015-01-28,2.3,-1.2,4.7,15.7,0.0,0,
2015-01-29,1.7,0.2,3.1,16.3,0.0,0,
2015-01-30,0.9,-0.9,2.9,17.1,0.0,0,
2015-01-31,-0.1,-1.0,1.0,18.1,0.0,0,
2015-02-01,0.6,-0.5,1.8,17.4,0.0,0,
2015-02-02,0.5,-1.0,2.8,17.5,0.0,0,
2015-02-03,-0.6,-2.7,1.1,18.6,0.0,0,
2015-02-04,-2.3,-4.8,0.2,20.3,0.0,0,
2015-02-05,-2.6,-6.6,-0.4,20.6,0.0,0,
2015-02-06,-2.4,-4.2,-0.9,20.4,0.0,0,
2015-02-07,-1.9,-8.2,2.9,19.9,0.0,0,
2015-02-08,0.7,-1.3,2.9,17.3,0.0,0,
2015-02-09,3.1,-1.2,5.4,14.9,0.0,0,
2015-02-10,4.1,3.4,5.3,13.9,0.0,0,
2015-02-11,3.3,2.5,4.4,14.7,0.0,0,
2015-02-12,1.7,-2.5,6.1,16.3,0.0,0,
2015-02-13,-0.2,-3.4,4.5,18.2,0.0,0,
2015-02-14,-0.4,-3.8,4.9,18.4,0.0,0,
2015-02-15,0.8,-3.2,6.7,17.2,0.0,0,
2015-02-16,1.0,-1.0,4.7,17.0,0.0,0,
2015-02-17,1.0,-2.1,5.8,17.0,0.0,0,
2015-02-18,2.1,0.5,5.8,15.9,0.0,0,
2015-02-19,1.8,-0.8,6.2,16.2,0.0,0,
2015-02-20,2.0,-2.4,8.1,16.0,0.0,0,
2015-02-21,4.9,1.0,10.0,13.1,0.0,0,
2015-02-22,2.0,-0.7,5.2,16.0,0.0,0,
2015-02-23,1.9,0.0,4.7,16.1,0.0,0,
2015-02-24,3.1,-0.6,8.3,14.9,0.0,0,
2015-02-25,2.3,-2.4,7.4,15.7,0.0,0,
2015-02-26,1.6,-2.9,7.6,16.4,0.0,0,
2015-02-27,2.3,-2.1,8.4,15.7,0.0,0,
2015-02-28,2.6,0.4,4.3,15.4,0.0,0,
2015-03-01,3.0,-0.2,6.8,15.0,0.0,0,
2015-03-02,4.5,2.3,7.1,13.5,0.0,0,
2015-03-03,4.2,1.9,7.4,13.8,0.0,0,
2015-03-04,3.5,1.1,6.6,14.5,0.0,0,
2015-03-05,3.4,1.1,6.2,14.6,0.0,0,
2015-03-06,3.7,-1.2,7.6,14.3,0.0,0,
2015-03-07,6.0,0.7,11.0,12.0,0.0,0,
2015-03-08,8.6,2.9,14.7,9.4,0.0,0,
2015-03-09,8.2,5.0,11.9,9.8,0.0,0,
2015-03-10,7.1,2.1,11.1,10.9,0.0,0,
2015-03-11,4.5,0.5,7.5,13.5,0.0,0,
2015-03-12,2.7,0.6,4.9,15.3,0.0,0,
2015-03-13,2.9,-0.3,5.9,15.1,0.0,0,
2015-03-14,4.5,2.6,6.8,13.5,0.0,0,
2015-03-15,6.0,3.8,8.4,12.0,0.0,0,
2015-03-16,8.7,4.6,13.2,9.3,0.0,0,
2015-03-17,10.3,5.8,15.6,7.699999999999999,0.0,0,
2015-03-18,7.4,3.6,11.2,10.6,0.0,0,
2015-03-19,5.3,0.2,11.0,12.7,0.0,0,
2015-03-20,5.3,1.3,11.0,12.7,0.0,0,
2015-03-21,2.7,-1.0,6.1,15.3,0.0,0,
2015-03-22,1.0,-2.5,4.6,17.0,0.0,0,
2015-03-23,3.1,-2.1,9.1,14.9,0.0,0,
2015-03-24,5.7,-1.1,12.6,12.3,0.0,0,
2015-03-25,8.8,2.1,15.2,9.2,0.0,0,
2015-03-26,8.5,6.3,9.9,9.5,0.0,0,
2015-03-27,6.9,4.6,10.3,11.1,0.0,0,
2015-03-28,6.6,4.5,9.4,11.4,0.0,0,
2015-03-29,8.8,5.8,11.9,9.2,0.0,0,
2015-03-30,6.6,4.5,9.4,11.4,0.0,0,
2015-03-31,5.5,1.3,10.1,12.5,0.0,0,
2015-04-01,4.5,2.7,7.7,13.5,0.0,0,
2015-04-02,3.5,0.8,7.4,14.5,0.0,0,
2015-04-03,4.2,0.3,8.7,13.8,0.0,1,Good Friday
2015-04-04,3.3,-2.5,8.8,14.7,0.0,0,
2015-04-05,3.4,-2.9,9.5,14.6,0.0,0,
2015-04-06,3.6,-0.8,8.3,14.4,0.0,1,Easter Monday
2015-04-07,5.3,-2.2,11.4,12.7,0.0,0,
2015-04-08,7.8,5.6,10.7,10.2,0.0,0,
2015-04-09,9.0,4.0,13.2,9.0,0.0,0,
2015-04-10,11.5,3.2,18.2,6.5,0.0,0,
2015-04-11,12.9,5.5,19.8,5.1,0.0,0,
2015-04-12,10.1,6.2,13.4,7.9,0.0,0,
2015-04-13,9.2,6.9,10.9,8.8,0.0,0,
2015-04-14,8.5,2.3,13.4,9.5,0.0,0,
2015-04-15,13.9,7.4,20.4,4.1,0.0,0,
2015-04-16,10.4,6.9,13.7,7.6,0.0,0,
2015-04-17,6.9,2.7,10.7,11.1,0.0,0,
2015-04-18,6.4,1.3,10.8,11.6,0.0,0,
2015-04-19,8.0,1.5,13.5,10.0,0.0,0,
2015-04-20,9.4,3.1,16.2,8.6,0.0,0,
2015-04-21,11.0,3.4,17.9,7.0,0.0,0,
2015-04-22,8.9,6.0,11.8,9.1,0.0,0,
2015-04-23,9.9,2.0,16.8,8.1,0.0,0,
2015-04-24,12.0,4.0,19.0,6.0,0.0,0,
2015-04-25,14.4,6.7,21.0,3.5999999999999996,0.0,0,
2015-04-26,13.6,8.6,17.4,4.4,0.0,0,
2015-04-27,10.7,7.3,15.2,7.300000000000001,0.0,0,
2015-04-28,7.5,4.5,9.9,10.5,0.0,0,
2015-04-29,8.5,2.5,13.4,9.5,0.0,0,
2015-04-30,11.3,7.0,16.3,6.699999999999999,0.0,0,
2015-05-01,9.9,6.4,13.6,8.1,0.0,1,Labor Day
2015-05-02,9.2,3.4,13.4,8.8,0.0,0,
2015-05-03,12.4,4.1,18.6,5.6,0.0,0,
2015-05-04,16.4,12.9,20.4,1.6000000000000014,0.0,0,
2015-05-05,18.2,13.3,23.5,0.0,0.0,0,
2015-05-06,15.8,10.5,19.0,2.1999999999999993,0.0,0,
2015-05-07,13.2,9.5,16.6,4.800000000000001,0.0,0,
2015-05-08,13.0,6.6,18.1,5.0,0.0,0,
2015-05-09,15.0,11.2,21.3,3.0,0.0,0,
2015-05-10,11.4,8.2,13.6,6.6,0.0,0,
2015-05-11,13.3,4.5,19.6,4.699999999999999,0.0,0,
2015-05-12,17.7,11.4,26.1,0.3000000000000007,0.0,0,
2015-05-13,13.0,8.5,16.6,5.0,0.0,0,
2015-05-14,10.6,7.2,13.2,7.4,0.0,1,Ascension Day
2015-05-15,11.1,6.8,15.3,6.9,0.0,0,
2015-05-16,10.7,4.8,14.4,7.300000000000001,0.0,0,
2015-05-17,11.3,7.5,14.6,6.699999999999999,0.0,0,
2015-05-18,12.7,6.3,19.3,5.300000000000001,0.0,0,
2015-05-19,14.4,10.2,18.1,3.5999999999999996,0.0,0,
2015-05-20,13.2,9.2,17.0,4.800000000000001,0.0,0,
2015-05-21,11.9,6.4,16.5,6.1,0.0,0,
2015-05-22,13.4,6.7,18.4,4.6,0.0,0,
2015-05-23,15.0,10.7,18.9,3.0,0.0,0,
2015-05-24,13.9,7.7,19.0,4.1,0.0,0,
2015-05-25,15.3,10.2,20.3,2.6999999999999993,0.0,1,Pentecost Monday
2015-05-26,13.2,10.3,15.8,4.800000000000001,0.0,0,
2015-05-27,11.7,8.1,14.4,6.300000000000001,0.0,0,
2015-05-28,13.8,7.7,19.3,4.199999999999999,0.0,0,
2015-05-29,14.0,8.8,18.4,4.0,0.0,0,
2015-05-30,13.8,11.0,16.9,4.199999999999999,0.0,0,
2015-05-31,14.2,7.1,20.6,3.8000000000000007,0.0,0,
2015-06-01,14.4,10.4,16.4,3.5999999999999996,0.0,0,
2015-06-02,16.4,8.2,23.1,1.6000000000000014,0.0,0,
2015-06-03,18.6,13.8,21.3,0.0,0.0,0,
2015-06-04,15.1,8.1,20.1,2.9000000000000004,0.0,0,
2015-06-05,19.5,11.3,27.0,0.0,0.0,0,
2015-06-06,22.5,16.6,28.3,0.0,0.5,0,
2015-06-07,18.7,15.4,22.2,0.0,0.0,0,
2015-06-08,16.2,12.2,19.8,1.8000000000000007,0.0,0,
2015-06-09,15.0,10.6,18.1,3.0,0.0,0,
2015-06-10,16.5,12.2,19.6,1.5,0.0,0,
2015-06-11,17.3,10.0,22.7,0.6999999999999993,0.0,0,
2015-06-12,19.7,12.7,25.7,0.0,0.0,0,
2015-06-13,22.0,13.7,30.1,0.0,0.0,0,
2015-06-14,18.9,15.8,21.4,0.0,0.0,0,
2015-06-15,15.3,12.4,18.6,2.6999999999999993,0.0,0,
2015-06-16,12.4,8.1,14.6,5.6,0.0,0,
2015-06-17,14.8,7.8,20.3,3.1999999999999993,0.0,0,
2015-06-18,16.1,13.0,20.7,1.8999999999999986,0.0,0,
2015-06-19,14.4,11.2,17.6,3.5999999999999996,0.0,0,
2015-06-20,13.8,10.6,17.4,4.199999999999999,0.0,0,
2015-06-21,14.1,9.7,18.0,3.9000000000000004,0.0,0,
2015-06-22,14.5,12.1,18.8,3.5,0.0,0,
2015-06-23,13.1,11.0,16.8,4.9,0.0,0,
2015-06-24,13.6,11.1,16.1,4.4,0.0,0,
2015-06-25,16.9,12.3,21.4,1.1000000000000014,0.0,0,
2015-06-26,17.5,12.7,21.8,0.5,0.0,0,
2015-06-27,18.6,15.0,22.9,0.0,0.0,0,
2015-06-28,17.4,14.0,21.6,0.6000000000000014,0.0,0,
2015-06-29,19.6,14.7,23.6,0.0,0.0,0,
2015-06-30,20.0,15.8,23.9,0.0,0.0,0,
2015-07-01,19.9,12.8,25.2,0.0,0.0,0,
2015-07-02,22.8,16.3,28.5,0.0,0.8000000000000007,0,
2015-07-03,25.8,18.3,32.5,0.0,3.8000000000000007,0,
2015-07-04,28.6,19.8,35.5,0.0,6.600000000000001,0,
2015-07-05,29.6,23.6,35.3,0.0,7.600000000000001,0,
2015-07-06,23.4,19.6,27.5,0.0,1.3999999999999986,0,
2015-07-07,24.0,15.7,31.5,0.0,2.0,0,
2015-07-08,20.2,17.9,22.1,0.0,0.0,0,
2015-07-09,16.1,12.9,18.3,1.8999999999999986,0.0,0,
2015-07-10,15.0,12.2,18.2,3.0,0.0,0,
2015-07-11,16.6,9.7,21.8,1.3999999999999986,0.0,0,
2015-07-12,18.2,12.7,24.9,0.0,0.0,0,
2015-07-13,16.8,15.0,19.8,1.1999999999999993,0.0,0,
2015-07-14,17.1,14.9,19.2,0.8999999999999986,0.0,0,
2015-07-15,18.3,14.9,21.4,0.0,0.0,0,
2015-07-16,20.3,15.1,24.9,0.0,0.0,0,
2015-07-17,23.1,16.3,30.1,0.0,1.1000000000000014,0,
2015-07-18,22.7,18.2,26.3,0.0,0.6999999999999993,0,
2015-07-19,18.7,16.0,22.0,0.0,0.0,0,
2015-07-20,19.3,15.5,23.7,0.0,0.0,0,
2015-07-21,22.1,17.3,26.8,0.0,0.10000000000000142,0,
2015-07-22,23.2,17.2,28.3,0.0,1.1999999999999993,0,
2015-07-23,20.4,16.4,23.0,0.0,0.0,0,
2015-07-24,19.4,13.7,24.4,0.0,0.0,0,
2015-07-25,21.8,17.0,27.3,0.0,0.0,0,
2015-07-26,16.5,13.9,19.7,1.5,0.0,0,
2015-07-27,16.6,13.6,20.7,1.3999999999999986,0.0,0,
2015-07-28,17.5,15.0,20.5,0.5,0.0,0,
2015-07-29,16.9,14.2,20.0,1.1000000000000014,0.0,0,
2015-07-30,16.1,13.5,19.2,1.8999999999999986,0.0,0,
2015-07-31,15.2,11.8,18.2,2.8000000000000007,0.0,0,
2015-08-01,17.7,9.3,24.2,0.3000000000000007,0.0,0,
2015-08-02,21.3,13.1,27.9,0.0,0.0,0,
2015-08-03,23.3,15.1,30.7,0.0,1.3000000000000007,0,
2015-08-04,26.3,18.3,33.2,0.0,4.300000000000001,0,
2015-08-05,22.2,18.9,25.9,0.0,0.1999999999999993,0,
2015-08-06,25.2,17.4,33.0,0.0,3.1999999999999993,0,
2015-08-07,28.5,19.5,36.1,0.0,6.5,0,
2015-08-08,26.5,20.9,32.6,0.0,4.5,0,
2015-08-09,22.6,18.0,27.7,0.0,0.6000000000000014,0,
2015-08-10,24.6,17.3,31.3,0.0,2.6000000000000014,0,
2015-08-11,27.0,22.6,32.9,0.0,5.0,0,
2015-08-12,23.6,19.3,28.8,0.0,1.6000000000000014,0,
2015-08-13,23.5,18.0,29.6,0.0,1.5,0,
2015-08-14,27.3,21.0,33.5,0.0,5.300000000000001,0,
2015-08-15,25.9,22.3,29.4,0.0,3.8999999999999986,0,
2015-08-16,23.5,19.1,29.1,0.0,1.5,0,
2015-08-17,23.1,20.0,26.7,0.0,1.1000000000000014,0,
2015-08-18,19.3,17.3,21.9,0.0,0.0,0,
2015-08-19,19.9,16.3,25.0,0.0,0.0,0,
2015-08-20,19.4,13.3,24.6,0.0,0.0,0,
2015-08-21,19.5,13.1,25.2,0.0,0.0,0,
2015-08-22,20.1,13.1,26.0,0.0,0.0,0,
2015-08-23,19.8,13.7,24.4,0.0,0.0,0,
2015-08-24,21.5,16.7,26.7,0.0,0.0,0,
2015-08-25,19.3,16.7,22.2,0.0,0.0,0,
2015-08-26,20.4,15.1,26.1,0.0,0.0,0,
2015-08-27,22.5,17.5,27.8,0.0,0.5,0,
2015-08-28,18.2,15.5,20.5,0.0,0.0,0,
2015-08-29,18.1,12.6,23.6,0.0,0.0,0,
2015-08-30,22.4,15.1,29.3,0.0,0.3999999999999986,0,
2015-08-31,26.0,18.2,33.5,0.0,4.0,0,
2015-09-01,23.0,15.9,27.6,0.0,1.0,0,
2015-09-02,17.1,14.0,20.9,0.8999999999999986,0.0,0,
2015-09-03,16.0,12.6,20.4,2.0,0.0,0,
2015-09-04,15.1,11.6,19.1,2.9000000000000004,0.0,0,
2015-09-05,14.3,12.2,18.5,3.6999999999999993,0.0,0,
2015-09-06,12.9,11.5,15.9,5.1,0.0,0,
2015-09-07,13.7,10.6,17.5,4.300000000000001,0.0,0,
2015-09-08,13.9,9.0,19.3,4.1,0.0,0,
2015-09-09,13.3,8.3,17.3,4.699999999999999,0.0,0,
2015-09-10,13.6,9.1,18.8,4.4,0.0,0,
2015-09-11,14.6,11.2,18.4,3.4000000000000004,0.0,0,
2015-09-12,16.2,10.6,21.8,1.8000000000000007,0.0,0,
2015-09-13,18.7,14.3,24.2,0.0,0.0,0,
2015-09-14,18.5,16.1,22.7,0.0,0.0,0,
2015-09-15,16.7,13.3,20.7,1.3000000000000007,0.0,0,
2015-09-16,17.2,10.6,24.3,0.8000000000000007,0.0,0,
2015-09-17,18.9,14.7,24.4,0.0,0.0,0,
2015-09-18,15.9,13.0,19.3,2.0999999999999996,0.0,0,
2015-09-19,14.9,10.7,20.0,3.0999999999999996,0.0,0,
2015-09-20,12.9,10.4,15.4,5.1,0.0,0,
2015-09-21,13.1,9.5,16.4,4.9,0.0,0,
2015-09-22,15.6,12.4,20.1,2.4000000000000004,0.0,0,
2015-09-23,13.6,11.4,16.3,4.4,0.0,0,
2015-09-24,13.4,8.0,18.4,4.6,0.0,0,
2015-09-25,14.1,11.0,17.7,3.9000000000000004,0.0,0,
2015-09-26,13.1,9.4,16.9,4.9,0.0,0,
2015-09-27,11.8,7.0,16.2,6.199999999999999,0.0,0,
2015-09-28,12.0,6.2,17.5,6.0,0.0,0,
2015-09-29,11.8,7.3,16.4,6.199999999999999,0.0,0,
2015-09-30,11.4,7.3,15.7,6.6,0.0,0,
2015-10-01,10.7,5.1,15.8,7.300000000000001,0.0,0,
2015-10-02,11.4,6.8,17.3,6.6,0.0,0,
2015-10-03,11.6,4.5,19.0,6.4,0.0,1,German Unity Day
2015-10-04,13.6,8.9,19.4,4.4,0.0,0,
2015-10-05,13.2,8.3,18.6,4.800000000000001,0.0,0,
2015-10-06,14.4,11.0,17.8,3.5999999999999996,0.0,0,
2015-10-07,13.8,10.6,15.5,4.199999999999999,0.0,0,
2015-10-08,8.7,7.7,10.2,9.3,0.0,0,
2015-10-09,8.6,6.6,11.5,9.4,0.0,0,
2015-10-10,6.7,3.8,10.3,11.3,0.0,0,
2015-10-11,5.3,2.3,8.9,12.7,0.0,0,
2015-10-12,4.2,0.9,8.1,13.8,0.0,0,
2015-10-13,4.3,2.5,6.1,13.7,0.0,0,
2015-10-14,5.3,3.8,6.6,12.7,0.0,0,
2015-10-15,6.8,6.4,7.5,11.2,0.0,0,
2015-10-16,7.4,6.8,8.0,10.6,0.0,0,
2015-10-17,8.3,7.4,9.8,9.7,0.0,0,
2015-10-18,8.3,6.9,10.1,9.7,0.0,0,
2015-10-19,7.7,7.0,8.6,10.3,0.0,0,
2015-10-20,9.0,8.2,10.4,9.0,0.0,0,
2015-10-21,8.9,6.4,11.3,9.1,0.0,0,
2015-10-22,8.8,6.2,10.9,9.2,0.0,0,
2015-10-23,11.3,9.9,13.4,6.699999999999999,0.0,0,
2015-10-24,9.9,6.8,13.9,8.1,0.0,0,
2015-10-25,9.7,6.8,12.9,8.3,0.0,0,
2015-10-26,6.8,3.2,10.7,11.2,0.0,0,
2015-10-27,8.2,4.2,13.2,9.8,0.0,0,
2015-10-28,8.2,5.4,11.7,9.8,0.0,0,
2015-10-29,7.7,4.5,10.5,10.3,0.0,0,
2015-10-30,8.7,7.5,10.4,9.3,0.0,0,
2015-10-31,10.0,7.1,14.3,8.0,0.0,0,
2015-11-01,9.1,5.5,14.3,8.9,0.0,0,
2015-11-02,6.3,2.2,11.2,11.7,0.0,0,
2015-11-03,4.0,-0.1,9.4,14.0,0.0,0,
2015-11-04,2.5,0.3,5.7,15.5,0.0,0,
2015-11-05,7.0,2.8,12.2,11.0,0.0,0,
2015-11-06,10.1,5.8,14.5,7.9,0.0,0,
2015-11-07,14.2,12.0,16.3,3.8000000000000007,0.0,0,
2015-11-08,12.9,7.5,15.9,5.1,0.0,0,
2015-11-09,12.8,8.5,15.4,5.199999999999999,0.0,0,
2015-11-10,13.7,12.2,15.1,4.300000000000001,0.0,0,
2015-11-11,13.2,11.7,13.8,4.800000000000001,0.0,0,
2015-11-12,11.7,7.9,14.3,6.300000000000001,0.0,0,
2015-11-13,10.7,7.2,13.7,7.300000000000001,0.0,0,
2015-11-14,7.7,6.5,9.4,10.3,0.0,0,
2015-11-15,9.6,6.9,12.6,8.4,0.0,0,
2015-11-16,10.7,8.5,12.3,7.300000000000001,0.0,0,
2015-11-17,11.4,10.3,12.9,6.6,0.0,0,
2015-11-18,11.4,10.5,13.3,6.6,0.0,0,
2015-11-19,11.3,9.7,12.4,6.699999999999999,0.0,0,
2015-11-20,7.7,5.8,9.2,10.3,0.0,0,
2015-11-21,4.3,1.8,5.7,13.7,0.0,0,
2015-11-22,1.5,-2.1,3.0,16.5,0.0,0,
2015-11-23,-0.5,-3.0,2.7,18.5,0.0,0,
2015-11-24,0.0,-2.5,3.1,18.0,0.0,0,
2015-11-25,2.6,1.4,3.6,15.4,0.0,0,
2015-11-26,3.9,1.6,5.4,14.1,0.0,0,
2015-11-27,1.5,-1.2,4.1,16.5,0.0,0,
2015-11-28,1.2,-0.8,4.1,16.8,0.0,0,
2015-11-29,4.9,1.0,8.8,13.1,0.0,0,
2015-11-30,5.9,3.1,8.9,12.1,0.0,0,
2015-12-01,5.7,3.9,7.7,12.3,0.0,0,
2015-12-02,8.6,4.2,10.6,9.4,0.0,0,
2015-12-03,7.3,4.4,9.8,10.7,0.0,0,
2015-12-04,6.6,4.3,9.1,11.4,0.0,0,
2015-12-05,6.1,4.5,7.8,11.9,0.0,0,
2015-12-06,8.0,6.2,10.2,10.0,0.0,0,
2015-12-07,10.3,9.1,11.2,7.699999999999999,0.0,0,
2015-12-08,7.8,6.5,9.3,10.2,0.0,0,
2015-12-09,6.8,4.8,9.0,11.2,0.0,0,
2015-12-10,3.4,1.4,5.6,14.6,0.0,0,
2015-12-11,4.1,2.2,6.1,13.9,0.0,0,
2015-12-12,5.2,3.7,6.5,12.8,0.0,0,
2015-12-13,5.6,1.6,9.2,12.4,0.0,0,
2015-12-14,0.7,-1.5,2.4,17.3,0.0,0,
2015-12-15,4.1,2.4,5.5,13.9,0.0,0,
2015-12-16,5.2,3.8,7.1,12.8,0.0,0,
2015-12-17,10.1,7.4,11.7,7.9,0.0,0,
2015-12-18,10.2,8.0,11.9,7.800000000000001,0.0,0,
2015-12-19,9.1,7.8,11.2,8.9,0.0,0,
2015-12-20,8.6,6.7,10.9,9.4,0.0,0,
2015-12-21,9.3,8.6,10.6,8.7,0.0,0,
2015-12-22,11.0,8.9,12.5,7.0,0.0,0,
2015-12-23,11.3,8.2,12.7,6.699999999999999,0.0,0,
2015-12-24,6.6,3.3,9.1,11.4,0.0,0,
2015-12-25,8.7,7.3,10.0,9.3,0.0,1,Christmas Day
2015-12-26,12.2,8.2,13.9,5.800000000000001,0.0,1,Second Day of Christmas
2015-12-27,10.0,8.4,12.0,8.0,0.0,0,
2015-12-28,7.8,4.5,12.1,10.2,0.0,0,
2015-12-29,4.7,2.8,6.1,13.3,0.0,0,
2015-12-30,1.1,-0.4,2.6,16.9,0.0,0,
2015-12-31,0.3,-1.1,2.0,17.7,0.0,0,
2016-01-01,1.8,-0.3,3.5,16.2,0.0,1,New Year's Day
2016-01-02,-2.4,-6.5,1.8,20.4,0.0,0,
2016-01-03,-8.0,-9.8,-6.5,26.0,0.0,0,
2016-01-04,-6.8,-9.1,-3.9,24.8,0.0,0,
2016-01-05,-6.6,-7.7,-5.3,24.6,0.0,0,
2016-01-06,-6.9,-8.2,-6.3,24.9,0.0,0,
2016-01-07,-5.4,-7.2,-3.1,23.4,0.0,0,
2016-01-08,2.1,-2.8,3.9,15.9,0.0,0,
2016-01-09,0.1,-3.0,3.6,17.9,0.0,0,
2016-01-10,0.3,-2.5,4.0,17.7,0.0,0,
2016-01-11,1.7,-0.8,4.0,16.3,0.0,0,
2016-01-12,1.8,0.4,3.5,16.2,0.0,0,
2016-01-13,1.1,-0.6,3.0,16.9,0.0,0,
2016-01-14,0.7,-0.7,2.6,17.3,0.0,0,
2016-01-15,-0.4,-1.2,1.5,18.4,0.0,0,
2016-01-16,-0.5,-1.5,0.6,18.5,0.0,0,
2016-01-17,-2.6,-5.4,-0.4,20.6,0.0,0,
2016-01-18,-4.9,-7.3,-3.1,22.9,0.0,0,
2016-01-19,-7.2,-12.8,-3.0,25.2,0.0,0,
2016-01-20,-3.1,-6.4,-0.2,21.1,0.0,0,
2016-01-21,-3.5,-5.9,-1.1,21.5,0.0,0,
2016-01-22,-7.0,-10.8,-2.2,25.0,0.0,0,
2016-01-23,-2.4,-10.5,3.4,20.4,0.0,0,
2016-01-24,2.6,0.9,4.0,15.4,0.0,0,
2016-01-25,6.8,2.9,8.8,11.2,0.0,0,
2016-01-26,6.9,4.1,9.3,11.1,0.0,0,
2016-01-27,8.4,7.0,9.8,9.6,0.0,0,
2016-01-28,7.2,2.3,9.5,10.8,0.0,0,
2016-01-29,4.2,0.3,8.2,13.8,0.0,0,
2016-01-30,7.4,5.3,8.6,10.6,0.0,0,
2016-01-31,3.6,2.1,5.7,14.4,0.0,0,
2016-02-01,6.3,3.5,10.2,11.7,0.0,0,
2016-02-02,9.1,6.1,10.3,8.9,0.0,0,
2016-02-03,5.1,3.2,6.7,12.9,0.0,0,
2016-02-04,2.3,1.2,3.2,15.7,0.0,0,
2016-02-05,2.7,-0.8,5.7,15.3,0.0,0,
2016-02-06,7.3,5.5,10.5,10.7,0.0,0,
2016-02-07,7.1,4.1,12.3,10.9,0.0,0,
2016-02-08,7.0,4.6,8.9,11.0,0.0,0,
2016-02-09,7.2,5.9,9.3,10.8,0.0,0,
2016-02-10,5.2,2.9,8.8,12.8,0.0,0,
2016-02-11,4.1,2.7,6.0,13.9,0.0,0,
2016-02-12,2.4,-0.9,5.3,15.6,0.0,0,
2016-02-13,0.9,-3.2,5.6,17.1,0.0,0,
2016-02-14,2.8,1.2,4.4,15.2,0.0,0,
2016-02-15,2.8,1.7,4.4,15.2,0.0,0,
2016-02-16,0.9,-0.9,2.7,17.1,0.0,0,
2016-02-17,0.0,-2.2,2.1,18.0,0.0,0,
2016-02-18,1.8,-1.3,5.7,16.2,0.0,0,
2016-02-19,1.7,-2.0,5.4,16.3,0.0,0,
2016-02-20,2.8,-0.5,5.4,15.2,0.0,0,
2016-02-21,7.7,5.5,10.5,10.3,0.0,0,
2016-02-22,7.2,3.2,10.7,10.8,0.0,0,
2016-02-23,4.5,2.9,7.0,13.5,0.0,0,
2016-02-24,2.7,-0.1,5.4,15.3,0.0,0,
2016-02-25,0.3,-3.4,4.8,17.7,0.0,0,
2016-02-26,1.1,-1.9,4.2,16.9,0.0,0,
2016-02-27,0.0,-4.2,4.5,18.0,0.0,0,
